transaction_id,user_id,revenue
2b481c57-07ba-4da3-ae64-9496031f334c,5e1b599b-f111-4d86-958b-e27dda8605b2,183.71
da4e184f-90da-4d0c-80dc-fc77618ba1ca,74ba1a43-c51a-47d2-b5e6-d335efd601a6,4173.38
7ae8a148-3242-4a70-b148-50dad14dc9bc,d320e5ed-ac3e-4a1f-bc2b-c19d78985a18,4284.5
8656b68f-46d7-4d27-aaa9-29fe6a6e1eeb,f9425317-ea74-4326-bb4f-ca1ca5bab991,1123.32
6b38c833-48be-4106-ba95-28d945fe8852,4f3afe03-246c-4745-ab92-58bb2eb71bb5,1516.01
fbbc12b7-3f5b-430c-b879-987bfd0a773f,e621430a-1b35-465b-adcf-3fa763c202cc,2604.34
93a94096-d64b-43a9-bf2d-acf02b2535aa,b0ad8da6-18f8-4fea-9f5e-ab43e1cec52e,4725.57
7096d839-a3f7-4340-bd1d-f414966771a6,a1137547-d126-4d2f-b6a5-2f5f7fd52575,2965.78
b7eaa695-1cd3-47f2-93a7-f0f0f71bac80,df9b8f45-9734-4a72-87dd-5c853ead98e4,4765.67
5814cae1-c8e3-4e10-96db-90b7af697b7f,cddb479a-a1cc-4be7-af30-b2d8763bafe3,742.11
5ca09ff3-0472-4cd2-9c9a-cb1402dbc35c,65f975e2-7528-47c3-9573-3ea7e54d6ac7,3751.31
3ef8fad4-14de-4e5d-8861-5e1c24d6a672,1eca29cc-1369-4aa0-84a7-e2cf37a0fd46,2872.87
3d357ddc-f577-4c44-8cdc-a8083df50208,f9dee6c5-2b9b-44b5-8e2d-98e885a91e1c,4668.96
e844ec85-7aa5-4a62-a9df-e21bfdc8c278,7a3d42b8-c030-4657-bc8f-e2aa3982f5ec,2742.38
16961eff-59a2-4bbc-9f62-2e494cc97c64,499818ee-a3a5-44d4-ad25-0e4ed4a4257b,4779.55
e7926f36-5e6c-4a01-a5f6-f94d1820b2a3,7cf706ec-1763-4b91-a4c1-82d0de954458,1313.5
cf8960b6-2254-4b6c-b053-5c580c22e147,9036f7ba-315c-4a90-b54a-e3624ec91a91,3960.92
9851abb4-e799-4b5d-ac6c-461ea373a266,7b77f56f-eeca-426c-b14c-4da21f308d69,1119.56
5918c526-4d4d-461c-b2ab-b7ca565859bf,5b8d5212-2d45-41a6-b8ab-c3ae331b1bf5,4666.89
6de213f1-5b51-4343-8576-4348e9202f8a,9fc2da77-4731-4832-820c-df1d8848d853,2095.42
b3ca199f-b72c-47ef-bffe-7711afc2e4c7,b4e3f18e-2310-4b0f-8e20-1cda06b9ee98,4659.39
75adb605-6f76-4130-865f-f86a049dcfc6,cd19d5ea-5763-41c1-836e-60141c3ec4c8,2844.76
ae958aff-2b4e-41ba-a821-00f6500da4ed,6dfaa2a8-7049-4362-aed0-9a073c5f75d3,207.66
a8fa19d6-9487-4cb1-84f2-4a23223442ca,aac3ee72-5630-4daf-9aa4-a542257fb8fb,2731.6
2ef31053-e79d-4126-8780-0da10f4adf7c,e5281669-b970-405f-8083-d7614eed7cb1,419.43
a100b7d5-47f3-4718-9653-7d8610dbfa2c,40e5bcce-c8e5-4332-a9be-041833cf2f8e,892.9
b6a4bb41-0e77-4746-813f-082bf2d2ec1b,38f0bb93-7707-46a0-8cc0-8cf278eb1604,4019.44
f7fc5f7f-cf78-4fdb-aafe-2cc5bc423faa,4311ec06-1127-4161-bb50-00fae9b61b86,3868.95
55f0942f-7192-4133-beea-7dbafa828e5a,19437919-85a9-41f2-b38f-c7aab5b1ab39,2960.73
c15593e2-07d6-4451-93cc-b76c4ad40eef,0144d0a1-88cc-448a-8603-158bff327fa4,4408.1
45e1a2f9-5d30-4cdc-997e-cbeb7689cc35,0f63dd2c-2b24-442d-a3e5-6b1537cd6609,735.79
3e5f59ae-0293-476d-a8a9-350664379446,b4e4435f-f843-4f1e-a7f8-3b932260c242,4080.72
7327f676-4363-401b-8bd5-ad54ee84b8c5,05a5a1af-f4e2-4f32-90dd-f79af5b105a3,4974.46
66617993-272c-4d33-8355-b29e26c9e466,fbd28d40-495e-4b87-96fb-4cb523b4e457,2902.06
540e1e9e-50f0-4c0d-8038-b7da03f71529,5afd9be6-97d5-4b40-b564-5b00921fe5b1,2578.43
77b8d205-7466-46b2-afc6-2dc7df72bde0,0934a10f-5912-4af2-8347-7dde8a86c1db,2103.09
5986fe62-5f8e-45c9-ae16-88af47abf37a,336fb2a4-2318-41c8-978c-577a4c1040fc,506.33
41c260f3-865b-4cb7-b8da-7e95d3bf0a9a,b67b38dd-f7f6-4991-bac9-07a568391445,1414.06
9b2e36b4-3f8c-4f89-a38a-9ffac902f273,1e2ec873-23e0-4715-a26d-6d4d01bf055a,1054.31
86aba921-3774-4cca-a629-57e09b705aaa,856dee0e-0e1a-4948-88f4-21924d046add,3111.41
099819e2-a3e2-4d65-8e72-0e53a842b147,be53c1f1-afef-463f-a1d3-4a2731eed98a,2527.45
72e0514e-2eba-4b40-8a30-e6930ab5542e,cff337bc-f138-4a8d-99d0-00ff7fbdcda3,3981.7
626e493e-2293-4022-9d06-1027a53649a8,068f7375-3ce4-41f7-91b3-28338dd4cd3d,619.86
4e83346e-c047-41a7-a335-6f634bfa7d21,c340c29a-ad61-4ecc-881b-18528919551d,3149.01
3a5e80cf-96ee-4550-ba77-eb9ea337f6cf,aea222ee-9b2a-408e-abdb-fcb3d5e66ef0,486.61
e9c066f8-9b0b-4fae-9ffa-0acc6d97c020,f3b32246-94fe-40f8-9d55-46a05f2077f6,833.89
20c1903d-88ce-4798-a7ef-2ca2d5e939f5,e64bd53d-e3f9-4ae0-9eb8-7dce973e45c1,1300.68
2c75ef0d-2ccb-4be5-96bc-abd0db387373,487c1cad-9e59-4c50-8ee2-0d4415551f71,155.43
4df4ec27-22d4-412d-a0b0-ef76ba5db70a,8d89d105-ea84-483e-95eb-f4aa8d0a6c37,3478.28
d7c04683-1c15-47bf-aae4-f3f5c643c7c9,f9818f63-2460-44b1-a2ed-7ffce4b91fe5,2180.68
af0bf311-8512-4394-bc40-aa8a6b5bf700,b537338c-8d3d-46ab-a547-31bc00fae727,3788.5
4284488a-0228-47c3-98f3-cbb3635ca64f,88b89282-eceb-45cd-9e95-1ee7435c4073,3308.66
5bf031c7-a95d-4aca-9f32-985b97ff3ab8,ea7d51ff-501f-4acd-9433-c307395c27e6,3961.4
76d23d69-edb6-4cc7-8cec-25edc1033b56,467b68cd-1ae5-4af8-ba26-d81a91914f82,2825.21
3cec098d-fc6b-4663-ad2f-5b1d1626239b,23891779-edb2-49d4-89ca-6dad5b50d15e,1371.67
993d298e-5a98-400e-a686-546bfdf441c5,9735cfe1-ac8b-422c-bd48-a023b7571dd1,1521.38
5facfc08-a268-4514-993f-a2d60f745831,f41d6886-1833-4355-8373-c8e408e8b466,2165.33
f8b67d7e-a68a-48fb-9841-1d2d0634e150,2569ca80-a238-441d-a196-54cb316c1670,2291.77
c962d343-2c5e-469f-95ff-0fca9ef9a7d0,090a7e5c-8923-4449-99ac-b858b2e1a7c8,3028.86
9da31116-5ff9-40f3-a024-7c08363f7515,321d56e0-4faf-4f69-a8e8-c7e3b51e8d0e,284.16
cef9c2a2-fb34-4d44-9660-834a19c09125,8614218b-cbaa-4390-8b63-bdb968d97a35,3757.17
aa311d5e-ea0b-45b4-8a4a-80f31f7af720,324dab92-c24b-4d80-bd7f-448e999bc32e,570.8
5cd1b891-db74-4af6-8414-01198204cb6d,d122c397-5d42-4ae6-b184-5af7c56e0a09,4280.52
65b51e15-62df-43c1-82a5-1a567055a9f7,97d9b884-63e1-4673-ba38-13b5c31f94da,3491.92
f2eedad9-044e-4ecb-9e50-3b9f05cb795e,5c163b6f-b7c7-45e1-a8c0-97bf2290e854,3031.08
4cdbd458-cbad-40f9-922f-eafdf3b76ba9,d1a12838-18b4-4e35-aeac-cd17a07ae82d,510.85
918d7c23-1725-4166-b93d-afd566b3013d,e2f71a77-027b-4ef6-816c-28d2daaff4e9,1329.39
3ed71109-4e25-477b-8796-4679e8d8a2ee,48be3c76-2bd3-4544-b56c-2184aa8da2c3,4397.86
5ede1151-a41a-4a6d-a0f9-c78959ceed2f,0c5d1342-20d3-4807-a921-3dbd8647245d,1527.98
922712d8-dc27-4858-a039-b1b60f793daa,ed154b8e-9e0f-4ab4-ab19-1c74479d6e94,1952.16
931b87a4-8c64-4d8e-9f15-9fe9416034d6,2a822ef9-e042-43f5-bbf2-1f70fdd0db5b,4420.95
774bc694-d1bf-45d4-a7d7-3822d9af40d8,05d598c5-5b63-4f7b-9f34-e03a74477035,2870.74
6d99bfe4-2b4c-4b92-a6c7-84f94096f53d,a013368d-c51c-4868-a93f-7cd159f3e34c,4040.78
cf56de36-897a-4ddb-9302-aceea3c979d0,5db52000-9894-4405-a053-250add1073bb,2921.37
7bdda15c-935e-448c-b719-89a8681ccc9c,e5692545-3e64-44bf-be93-9f816d91706e,3797.7
716d174d-4b44-4dd3-8303-6707a2b31010,1e579596-6cd3-4ffb-8b53-e5cc60b514e3,4215.95
9902ebb6-126b-496d-b52c-73f25acae8fa,d124eebc-53b5-4384-8485-fc2c0ffa9487,1495.86
176bfd91-c56b-4d23-8a16-5cad4897a951,59ea90b5-dc97-4498-9dd3-0f6d54bc2906,3434.63
8be8de78-e91e-4900-9f07-20967d64d647,893d7833-1807-42bc-b2df-dbf5ae71990c,1171.0
8bd426bd-d77e-4adf-86c6-9e9d506d9090,d8df738e-d1df-469a-abf2-31dd201cb782,1439.71
767d430e-4ec3-4e46-a813-2b93e092ce4b,90215d67-43d0-4851-adb6-55445525a2ef,3602.62
0bd25fa1-d1a5-451b-a40d-3323c566ae48,5526cc47-f8dc-4fcc-a8c7-0b5207cc64fb,3658.18
84b29106-f3d1-4509-9500-150e1e3696d8,f9c8c9c3-460f-47e7-9027-134887ced6d6,3324.06
4150f876-9b58-4b43-937d-1a5b1e4d5811,62ba2e53-8596-4314-8732-324884cc2061,3560.9
1d20abd4-050b-4cb7-adba-997b085a84a7,bae0afad-e0b1-46a0-ac21-7ca72369cf7e,267.3
056af751-0529-4896-b893-7411868198d2,00d24566-5fc4-4812-94e0-c4322df80c72,2905.41
bc3177bf-26b6-4f1a-86eb-f43b2de453d3,5397a3c3-b5a3-4da0-ba65-bf92268a4105,2670.16
9aed1dd8-98c6-4536-be5a-e8681e00a113,3828699a-c17d-4983-9f1b-a331b6519c4f,143.21
df600d92-a38d-48b4-b12c-b683c0e96e3c,c00eed17-29ce-44b3-8034-29c21e3d9a91,1993.33
13051484-5755-4144-b884-2eba2ae428ee,f8fb4826-ed01-4d6d-ba70-9de9e8cde0b2,2871.65
98ae090b-1ef0-4e3e-a976-d6488aaa7903,175c1d23-96f2-4579-aec0-9553b044f4e9,4177.56
31ab2021-cf9b-49bb-908e-1fa3c0fed65c,7c1489af-10a9-4fe2-a3d1-d1abf616f70a,1206.46
fd8a97fd-dcfb-4753-8b51-d7b02c111a9f,1d383f42-88cf-4d60-9fc8-7d4860f5bdae,1837.81
2437fcb9-4be4-49e0-99c9-e9a2d04a2d35,ae9847d5-0525-495f-ab9e-f51b1c9df62d,3292.6
28aa8625-b8ec-4535-8614-3cb7fc4582c2,e0c10522-3bd9-4a27-b4ed-86fb16cd0963,4523.1
41251929-290d-46f0-bfab-6ee2bde18589,735a46c0-f90c-4842-b99b-5e752a84875f,1885.07
f36492ba-5adb-430c-8590-a174fee735da,911259f4-5f1a-4043-ba52-359a8af89936,3274.22
c1be1d73-0c33-4d4f-8851-0cd2a60e7a8d,d5910082-33f7-4925-a1b0-94b65c2a0b85,3534.44
c6f4741d-4f4a-4764-94b8-3362c6f67be1,d6685656-4a94-40d3-9700-c0ad025e5e70,2981.05
bf997443-e74e-4219-bffd-d0ad0219d7a6,744f6c2d-d0a9-4de8-9c01-8829eec738e3,2077.98
8952635d-893d-4dec-94b0-e4bfabd0deb5,6da66b9c-255e-4326-b08c-63c180ec00a2,3622.26
cb11c37d-7933-4e9a-bc01-a1290a66f8ba,6bee2abf-faa3-4124-aead-daca3e73afd8,3643.87
3e7690a4-2a6b-4511-b19c-153f3e972576,9cbb82ae-a825-415e-9daf-7f335b1020c4,3747.61
4a4ef340-c04f-406f-8e55-349331141afd,89b513dd-249c-44a5-8a7f-123c2d7b5796,3400.17
29fb0d4e-affb-4733-b409-7c1ee14ece17,6d5c0405-b204-4819-88fc-58255f8b14f4,3948.8
d31912db-a7c6-42ab-8691-eb47a8631c7b,9bca37ce-1a8b-4886-bbd8-55d33e3b8565,1214.66
35723d0d-1ac7-4117-b828-073547403570,1e4ccf33-ecba-4c58-b4c1-b258f70feacc,1831.35
cb51ca09-2d47-4ca4-b4ec-938ef661ce3c,a8b0d236-5cce-4618-8083-6b7685f5b044,981.55
2ebb511c-700b-4aa9-8481-a6b5bbc57049,bb7bc8fd-28e5-4dea-8bd0-10486f9e9d12,3955.36
144683a7-1915-447c-96b7-e35ca619300c,ba647e37-35c9-4a37-b4ab-9ba22cf268c1,2891.38
496589cc-2302-4f69-8ab6-52368efecd43,eab5c6bf-0991-4afb-85b2-dfbb13de45c3,292.54
712ed785-d39e-435c-8cca-5b40a88c74d0,aeb8aa72-5d91-4bdb-a2e9-31e074ca4d4c,4752.23
5200c666-e832-4522-83f6-cfd61341f7ef,a8680740-e893-491b-a251-6b4bf1abbc18,3339.89
f6084098-daec-47f4-86d3-6c8b05f66478,13a34a0e-fe11-482d-88dd-ce1f7245ab9c,2060.77
fb91bbda-3a31-441c-8005-8101978933c6,7cf52ae6-4718-4244-8144-37ce63167723,2322.34
f19c88ba-8d9d-4ec5-a6d0-1bec908aeb22,15306ff1-3b86-4cb7-85b5-c48086810630,1363.75
6ef164e5-2699-4e22-af74-cbb3af18f009,8b7f73fc-7ba1-4527-8f49-4889db0cb898,2312.13
0e6e6c06-d687-448c-8149-6d7fe782542c,81919b78-c21b-4b0f-a9ea-6283628f6f63,2111.44
7fc9b508-7e66-45e0-bc3f-fe688a377b19,6e7f9cf3-c73a-421a-8507-e2ae02797bee,2961.38
b5175283-f475-4fb6-b8b6-b7abe0ece0c2,1b01846a-fd88-46bb-9ad6-02d58ef7e2dc,273.98
450ba3f1-5e60-4dd0-96bf-26f12ee53606,02c6e219-65e3-4d85-8e12-ec9d976c5b48,3671.39
16e47fae-ce86-42c8-ab22-d9bdeb788295,29124dfc-3311-4652-a082-be199c6d11d9,2719.2
9889f8ed-2dbc-4643-9d84-e1154707208c,27c628cd-393f-4533-bde8-fb4d8aaced45,4407.5
888870cc-bfca-4b2b-8dff-b0e63aca2474,e9582c6a-f5a2-42f1-ab92-2bc9dded8d04,102.81
ce8238e0-d04f-49a8-a8c4-d3d97a0c6529,538a4c8b-e1b2-4a29-98ec-40517996396a,4732.18
77455ceb-f7b6-4bbf-a2ea-92a9bd9493f1,a6ba53ca-c316-4f70-bbab-80da69d9142e,4436.82
9a225425-2d63-4281-9297-f98aa89738a6,9b6bf354-db11-48a0-be66-3af26e89ff78,1441.63
ca59a2b7-c0f9-4f1f-a46b-1417e6177dc2,a760809a-9193-46c3-ae2f-2d532ba07a2b,819.15
3d709899-b4e8-4e1b-ba05-0c81f7cac93b,2797f2a5-cfc2-4c4c-8452-14a54960b251,4914.57
9124737a-6ac8-4f4e-ae69-f21fbcab2542,f5b0501b-7fd0-46c0-9c77-e6ad74289836,1358.94
347f8f48-9afd-4afc-86a2-43d088ec6411,95b236f2-7dee-4c68-8d36-40e0a8337335,2821.8
4c1992ab-55c1-4d69-a137-2d2f9e3ce5c0,d0253968-4af1-4a9c-aaf8-9747f50cdc89,3169.11
011ffce0-6cd8-44a4-94f6-b7b3a158caa9,262ccbfe-94c0-4b08-aba0-4bb690ab5491,1562.31
706de2f4-c81b-4fa2-ae10-a7bb4176f801,f0cdcb78-dbe8-4099-af1c-62a49d025764,3848.33
efd14aa1-0ba1-4664-b687-af78b3d14fdb,c55d9caa-a106-47d8-8234-1819a04ab5fb,784.83
a60e41ae-ed19-4d9d-a618-7ec10cde906c,0a5e9b06-64b1-44b8-86e7-d7422de4799f,4020.25
b0fecd44-3656-4091-9063-392c3bdc3cf1,292e3c03-60c4-4f14-bd0f-621ee6b3bbb7,1912.99
2679d5a7-98bb-47d1-93bc-7dabf1adb3f6,6aa2e9bb-9ada-400d-816b-e2704a43b3b1,1243.79
20554ecd-16d1-4f04-9165-73a92c65752c,a19893f5-f7d1-4792-b6c4-8f6d6f022425,3167.57
695dc350-4586-49cd-a8fc-49f522296594,f4660f45-5050-4607-aa57-a0a38ef63d05,116.93
e631a167-3a10-4814-b5f5-0e82650fa696,5abfe058-dc27-4683-be9a-fc2c2cea57e2,3547.24
26bbf515-fd8d-424c-8314-69b8f14149a0,9ff9bb68-3579-4146-9916-8e17b242acaf,1739.77
d4256951-93f7-4064-a365-090669e05bc5,ee7f4698-3dfe-4b0c-9f5c-ccf7c3d72d98,2796.16
37051c5c-6aa7-4bb0-9e5d-25b8be67410f,4615fba0-e1ce-4e26-be64-902e2822e485,4709.25
fe50453e-f9d8-4443-9956-ce5fd42c8a43,306f1f31-8651-4e90-ad29-3da538c30bae,2220.56
611d8c13-0d06-4699-a469-42fb946943d0,fc450a54-93dd-40ee-9c01-4a71d0c8df73,2633.18
4f408e61-3656-4cc3-a629-77cca2ae9811,95a8818a-8ed8-4548-a7be-21b9588892ca,3591.32
d0766373-0695-4ddf-9fed-14d953a175ac,591b3c51-c3ed-4e9b-87bc-6c3ee3ae44cb,2600.41
eaf2914e-72dc-4b6f-b05d-7a3a13bc4cd1,768392f4-9fcc-4eac-b828-0bb71a7887b1,3540.2
9307e378-b876-4e32-b2e6-65996bef6727,b42a93ad-57df-43dd-910a-fea001f6844a,1152.99
7e93bfe5-5140-4dba-b744-904d0c39de57,013e8a2c-a78d-40d2-bfce-5b3190fe62a6,3793.48
1ce5f4fc-d004-467c-98ca-0aed05f5b2d0,429fdaec-c957-46b0-9c03-080875edb457,2680.43
f4b833f4-a38c-447b-8d07-05a3129223dd,3fca702a-04f4-42e7-a93a-6ea048fe34a7,2581.37
ed21b9a7-c9f4-4163-9b88-20a2f490ae56,7a64f221-8c81-4ae3-847c-29f3c0a1f3ad,4306.4
f7c0b9ff-75b2-4eca-b6ed-46c842c8f3b7,b48214c4-ea95-4305-b3f5-b40e34f63ff8,1460.14
b9ee8882-ad7c-4052-abd1-d3c1b497183a,0eab67c5-3696-45f8-89e7-ebfab0c059b0,1583.49
3203aa4f-71dc-41df-96e9-2bdd2853f41c,70948bb5-477f-492e-937c-25296ffeee4a,4122.82
dc9148c6-60da-4ad2-b98e-977df841c5ba,4f807b7e-efa9-43f4-a505-6b88cc9b173b,3465.17
4e8eeb7a-50ea-48f5-bc6f-2694df55390f,c2fe7034-e2ce-4057-bb65-b0de9cf1b34f,4989.66
f174a7ff-1db9-458b-9296-18f1e117bc56,d7c9d2ba-6a0a-4288-80d0-a734059de11c,720.18
52b55ffa-aee1-43aa-9cda-72dd9cb7a8d6,1f80af08-c793-40bc-8088-4815447b1315,949.59
1e876f58-207c-447a-9350-e85f045df294,d9bac14e-ef77-4aa3-a963-fa0b8c122bd7,4296.28
a36fb9b5-6a76-43c7-a77e-0115f2bf9ae6,09724102-bdd4-457a-b8d6-ef473824244f,856.11
42179cd6-0d9a-4730-af4b-b78943ce304d,588be327-0ada-4c81-b353-7084e4e9fb74,3907.31
2304ecb3-92e6-4385-9f1b-2b82e4eb2a61,7e037615-9a2d-4097-95c5-47c75ce5332b,4967.99
9876d5e4-f267-48ca-848e-aadacdd3bdaa,4b433197-1905-4890-867e-151b42e09d73,1121.43
44648935-6800-4104-989f-f8cf03202bde,244843aa-d516-47fd-b257-2f0e19a97006,1914.43
fc5f0cad-eb6d-4489-88af-70009619910a,0278c25a-ac96-4efa-ade6-bd5d9dfe954f,732.25
8787e95b-4b07-43b2-9957-82af4c9093d5,e0757e03-d08a-4ff1-a2ad-c31b72dce6c3,2252.05
51786763-d176-4e34-a1d2-c8ea7c9fe094,a06e2c02-54d0-47e5-b8e7-ab74fe202987,424.45
bbf08e1e-5ec5-4181-ac01-61f7124e8968,c06e2044-5efb-4ac6-b3bc-9c386c21713b,1355.11
a754cda1-21f2-4948-a4cc-633c330e3b03,1ddc7de9-94b9-4501-8c47-7302255deb72,4363.69
288f1150-b7ee-4601-86e6-313c92499163,043cbea9-d83c-4e6c-826a-b8b14bd81e28,4998.53
5436d269-5c49-4978-9c32-353962e86e1f,ae721d44-67a9-4d61-8c55-12feae2d86d2,3759.32
99adecf9-deaa-4cbc-a950-da0ad8ae2300,3cb9b02e-0fcc-4cee-9fda-d56b2e10897e,2381.53
85c11cdd-32c9-40b3-9866-10ee8384ce87,08d94c8e-fbb2-487e-8b47-7d3721fedfed,2710.43
8ebbbd9f-90ea-4982-be70-ae3d1a7cffd5,0ecadfd5-2b67-49ce-b172-ccac9ed15cf6,4991.26
95b002c7-263a-4ac8-8550-22dda12e57a3,6f3bef47-c19a-45da-b2be-6d89a64cdc44,201.78
9c977219-448c-4615-831b-10cf56761233,d6075d90-1be7-4339-8eed-f02622352f4c,2559.95
6ca0c0e3-cdb9-465d-a059-25a8f95dc164,325ac52e-e162-471a-b62f-bdb92bc86d1c,2563.18
455b33a5-acbb-44b4-9257-a45248299dba,235f23db-6355-487e-a295-02634a2108b9,212.77
f76d28a2-0517-4618-912d-71e396fbb03f,d1487847-88b3-4610-a03a-a34faa40fc5e,1726.74
c5327884-097b-43a9-9d07-2f92aa536396,0ae7efb1-95e6-4ff6-8753-df5bea213298,695.01
06d28bef-7bdf-4aac-a973-31072e3c01ff,91c99d41-3be7-471a-9d69-549954850aef,3901.43
714323cd-88a3-48d3-91f5-99b46c78143d,69c21a59-d294-4ccf-9b5c-89ca79215a9d,4585.63
a9059b75-7744-453e-b300-acf52e73079d,beefd4b0-071b-4c20-b193-63d72968c8f4,426.41
08b16479-e8fd-44a5-bf16-e93b44cd25f5,651f6dca-29cc-4810-85f6-7e2cfb4ee064,4285.84
c67afa41-f064-447a-b691-1308dd6db35a,525f9c90-5951-449b-b367-4a495fda21fd,1181.3
79e11320-561f-4af9-a685-f1152a2c688d,bc89c545-99d6-4c95-baa4-5caa025dcb0c,2724.54
5ecaece9-4531-4ab8-889e-4e97a9f6da41,0143e205-7969-434b-a80a-a62cd2a15134,187.7
61a2883a-7d7d-4305-8266-ff4926e3923c,ad11dcfa-1089-4683-abbf-bf29bac114bc,1869.17
6222daa9-f6c2-46c2-9f68-97944f5d3a61,e894e69c-24fe-47df-8abb-c0027f5f6c39,3379.25
9a63fca7-3b43-45c6-a3a3-00ad438aeb00,e85cfbbd-fef4-41bf-9b28-0916a4c42e36,457.87
95185a29-0808-4a91-a92d-8c83026ffb5a,5e4d88a2-4ae7-45d1-8103-ee2b5a8ae128,322.37
a906c29d-5f23-449c-b3fb-797a975f6b1d,04e2d58c-177b-4a6e-ab1d-d8f12c2cb72d,2086.03
b68fc351-f43a-4391-91a5-dbf88a168982,30843d2f-0722-4917-8b06-b488bdcd1a4c,976.81
eabdf635-443f-48b8-9320-894b1f4a4a5b,2be38ee4-d4b0-49ce-a523-574625b8ad66,3768.21
727561e9-4c11-42c0-bcb1-369cc766ba8c,505b3e52-9770-4db8-8a0e-dfa1b1636be1,1787.66
a6d673ee-06ce-4d9d-a6a2-b159b7f9840f,1ddad468-8010-4644-aa71-3ddf69c5da9a,787.32
b56e79a6-3358-4977-83f6-a3221738bfaf,04906e57-a497-40fd-a61b-351e75423d6e,3497.94
75b0e67b-d228-4c62-9b73-6e0a977b52dd,6a7b43ee-b5f2-4803-863c-1398a958e839,3080.39
191796ee-4bea-4764-ba69-80fc6695b60c,7583e2c6-315d-48c2-b062-123c9bfb864d,3885.6
6306d800-fb59-4b7a-a362-ff8b1637a82d,478e6376-246d-4871-91f3-2c5bd99707be,1762.4
c34af698-ca31-4dbe-abb3-41b1ac1c502d,a51a9c51-7274-425f-9f24-fefcfb21056e,3638.48
e6f4babd-acf2-49e8-a8c6-79e903c2f3b7,319de43f-d69d-45e8-8342-7abf794d54a3,2358.63
eabd83f8-fc2c-4f0f-9b8f-d4998f6e85a7,6e1ec35b-130f-41e6-b4d9-76fca2578d84,2700.8
05f0ab56-fb5b-4698-b760-f2ce142b02ea,706e751d-45d3-431c-a0aa-8f42811b2675,1325.04
17f72af3-c724-4e21-ad97-51efe60f6210,d860a28c-1320-4eae-b9c7-6c1ea8e3f6dc,4057.57
8abe0d05-868b-407e-af36-bde27ab43606,f0686ae0-7b27-411a-9c8d-fae00d55e40f,976.2
cd29ea85-1d77-49a2-951a-666653496293,c0608c22-a5f4-4671-8c8b-f8d1506634d6,1345.71
430f6c83-65a1-44e4-8d58-b4a58ab53b29,363ce4f4-a275-4982-bf1c-808bce4ac66e,1213.63
